Trafikkregistreringspunkt,Vegreferanse,Navn,Felt,Til,Dato,Dag,Måned,Fra tidspunkt,Til tidspunkt,Trafikkmengde,Gyldige passeringer,Dekningsgrad,Gjennomsnittshastighet,85-fraktil,Hour,DayOfWeek,IsWeekend,DayNumber,DayOfMonth,Season
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 07:00:00+00:00,2022-06-12,Søndag,Juni,08:00:00,09:00:00,29,29,1.0,83.2,97.4,7,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 08:00:00+00:00,2022-06-12,Søndag,Juni,09:00:00,10:00:00,46,46,1.0,82.4,90.6,8,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 09:00:00+00:00,2022-06-12,Søndag,Juni,10:00:00,11:00:00,71,71,1.0,82.2,90.1,9,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 10:00:00+00:00,2022-06-12,Søndag,Juni,11:00:00,12:00:00,134,134,1.0,79.0,86.7,10,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 11:00:00+00:00,2022-06-12,Søndag,Juni,12:00:00,13:00:00,134,134,1.0,79.4,91.1,11,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 12:00:00+00:00,2022-06-12,Søndag,Juni,13:00:00,14:00:00,148,148,1.0,79.7,87.9,12,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 13:00:00+00:00,2022-06-12,Søndag,Juni,14:00:00,15:00:00,170,169,1.0,81.0,89.0,13,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 14:00:00+00:00,2022-06-12,Søndag,Juni,15:00:00,16:00:00,184,184,1.0,80.3,90.1,14,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 15:00:00+00:00,2022-06-12,Søndag,Juni,16:00:00,17:00:00,226,226,1.0,80.8,91.2,15,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 16:00:00+00:00,2022-06-12,Søndag,Juni,17:00:00,18:00:00,181,181,1.0,81.7,88.7,16,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 17:00:00+00:00,2022-06-12,Søndag,Juni,18:00:00,19:00:00,152,152,1.0,81.8,90.0,17,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 18:00:00+00:00,2022-06-12,Søndag,Juni,19:00:00,20:00:00,108,108,1.0,82.0,89.7,18,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 19:00:00+00:00,2022-06-12,Søndag,Juni,20:00:00,21:00:00,93,93,1.0,83.0,88.4,19,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 20:00:00+00:00,2022-06-12,Søndag,Juni,21:00:00,22:00:00,124,124,1.0,81.7,91.5,20,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 21:00:00+00:00,2022-06-12,Søndag,Juni,22:00:00,23:00:00,54,54,1.0,81.2,90.8,21,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 22:00:00+00:00,2022-06-12,Søndag,Juni,23:00:00,00:00:00,42,42,1.0,85.9,95.4,22,6,1,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-12 23:00:00+00:00,2022-06-13,Mandag,Juni,00:00:00,01:00:00,13,13,1.0,87.2,102.3,23,0,0,12,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 00:00:00+00:00,2022-06-13,Mandag,Juni,01:00:00,02:00:00,11,11,1.0,93.0,111.4,0,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 02:00:00+00:00,2022-06-13,Mandag,Juni,03:00:00,04:00:00,7,7,1.0,93.3,100.7,2,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 03:00:00+00:00,2022-06-13,Mandag,Juni,04:00:00,05:00:00,15,15,1.0,90.6,99.0,3,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 04:00:00+00:00,2022-06-13,Mandag,Juni,05:00:00,06:00:00,36,36,1.0,90.6,98.8,4,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 05:00:00+00:00,2022-06-13,Mandag,Juni,06:00:00,07:00:00,106,106,1.0,84.8,91.3,5,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 06:00:00+00:00,2022-06-13,Mandag,Juni,07:00:00,08:00:00,384,384,1.0,81.6,89.4,6,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 07:00:00+00:00,2022-06-13,Mandag,Juni,08:00:00,09:00:00,227,227,1.0,82.8,91.1,7,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 08:00:00+00:00,2022-06-13,Mandag,Juni,09:00:00,10:00:00,149,149,1.0,81.8,90.4,8,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 09:00:00+00:00,2022-06-13,Mandag,Juni,10:00:00,11:00:00,147,147,1.0,79.2,88.4,9,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 10:00:00+00:00,2022-06-13,Mandag,Juni,11:00:00,12:00:00,132,132,1.0,82.2,90.3,10,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 11:00:00+00:00,2022-06-13,Mandag,Juni,12:00:00,13:00:00,117,117,1.0,79.5,87.1,11,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 12:00:00+00:00,2022-06-13,Mandag,Juni,13:00:00,14:00:00,133,133,1.0,79.6,88.1,12,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 13:00:00+00:00,2022-06-13,Mandag,Juni,14:00:00,15:00:00,149,149,1.0,78.4,86.9,13,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 14:00:00+00:00,2022-06-13,Mandag,Juni,15:00:00,16:00:00,159,159,1.0,82.1,91.3,14,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 15:00:00+00:00,2022-06-13,Mandag,Juni,16:00:00,17:00:00,144,144,1.0,81.5,87.9,15,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 16:00:00+00:00,2022-06-13,Mandag,Juni,17:00:00,18:00:00,137,137,1.0,81.6,88.4,16,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 17:00:00+00:00,2022-06-13,Mandag,Juni,18:00:00,19:00:00,115,115,1.0,82.2,90.0,17,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 18:00:00+00:00,2022-06-13,Mandag,Juni,19:00:00,20:00:00,91,91,1.0,81.5,91.1,18,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 19:00:00+00:00,2022-06-13,Mandag,Juni,20:00:00,21:00:00,95,95,1.0,82.9,89.8,19,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 20:00:00+00:00,2022-06-13,Mandag,Juni,21:00:00,22:00:00,86,86,1.0,82.4,89.6,20,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 21:00:00+00:00,2022-06-13,Mandag,Juni,22:00:00,23:00:00,37,37,1.0,83.5,95.8,21,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 22:00:00+00:00,2022-06-13,Mandag,Juni,23:00:00,00:00:00,29,29,1.0,84.0,97.7,22,0,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-13 23:00:00+00:00,2022-06-14,Tirsdag,Juni,00:00:00,01:00:00,5,5,1.0,95.7,107.8,23,1,0,13,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 00:00:00+00:00,2022-06-14,Tirsdag,Juni,01:00:00,02:00:00,13,13,1.0,90.0,113.3,0,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 02:00:00+00:00,2022-06-14,Tirsdag,Juni,03:00:00,04:00:00,13,13,1.0,92.0,102.6,2,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 03:00:00+00:00,2022-06-14,Tirsdag,Juni,04:00:00,05:00:00,16,16,1.0,85.8,89.6,3,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 04:00:00+00:00,2022-06-14,Tirsdag,Juni,05:00:00,06:00:00,25,25,1.0,90.1,99.4,4,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 05:00:00+00:00,2022-06-14,Tirsdag,Juni,06:00:00,07:00:00,117,117,1.0,84.2,92.1,5,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 06:00:00+00:00,2022-06-14,Tirsdag,Juni,07:00:00,08:00:00,381,381,1.0,81.4,90.8,6,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 07:00:00+00:00,2022-06-14,Tirsdag,Juni,08:00:00,09:00:00,228,228,1.0,82.6,89.2,7,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 08:00:00+00:00,2022-06-14,Tirsdag,Juni,09:00:00,10:00:00,136,136,1.0,80.7,91.7,8,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 09:00:00+00:00,2022-06-14,Tirsdag,Juni,10:00:00,11:00:00,147,147,1.0,78.7,86.8,9,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 10:00:00+00:00,2022-06-14,Tirsdag,Juni,11:00:00,12:00:00,153,153,1.0,77.0,88.2,10,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 11:00:00+00:00,2022-06-14,Tirsdag,Juni,12:00:00,13:00:00,159,159,1.0,79.0,86.7,11,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 12:00:00+00:00,2022-06-14,Tirsdag,Juni,13:00:00,14:00:00,156,156,1.0,79.2,87.0,12,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 13:00:00+00:00,2022-06-14,Tirsdag,Juni,14:00:00,15:00:00,169,169,1.0,79.6,88.1,13,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 14:00:00+00:00,2022-06-14,Tirsdag,Juni,15:00:00,16:00:00,184,184,1.0,79.7,88.5,14,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 15:00:00+00:00,2022-06-14,Tirsdag,Juni,16:00:00,17:00:00,148,148,1.0,79.5,87.3,15,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 16:00:00+00:00,2022-06-14,Tirsdag,Juni,17:00:00,18:00:00,157,157,1.0,81.5,89.3,16,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 17:00:00+00:00,2022-06-14,Tirsdag,Juni,18:00:00,19:00:00,130,130,1.0,83.2,92.4,17,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 18:00:00+00:00,2022-06-14,Tirsdag,Juni,19:00:00,20:00:00,87,87,1.0,82.3,91.5,18,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 19:00:00+00:00,2022-06-14,Tirsdag,Juni,20:00:00,21:00:00,68,68,1.0,84.6,93.4,19,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 20:00:00+00:00,2022-06-14,Tirsdag,Juni,21:00:00,22:00:00,79,79,1.0,82.0,90.6,20,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 21:00:00+00:00,2022-06-14,Tirsdag,Juni,22:00:00,23:00:00,41,41,1.0,86.2,99.7,21,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 22:00:00+00:00,2022-06-14,Tirsdag,Juni,23:00:00,00:00:00,26,26,1.0,88.0,102.8,22,1,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-14 23:00:00+00:00,2022-06-15,Onsdag,Juni,00:00:00,01:00:00,15,15,1.0,86.0,94.2,23,2,0,14,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 00:00:00+00:00,2022-06-15,Onsdag,Juni,01:00:00,02:00:00,13,13,1.0,87.8,103.5,0,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 01:00:00+00:00,2022-06-15,Onsdag,Juni,02:00:00,03:00:00,5,5,1.0,84.7,90.4,1,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 02:00:00+00:00,2022-06-15,Onsdag,Juni,03:00:00,04:00:00,12,12,1.0,94.3,100.3,2,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 03:00:00+00:00,2022-06-15,Onsdag,Juni,04:00:00,05:00:00,17,17,1.0,90.0,97.9,3,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 04:00:00+00:00,2022-06-15,Onsdag,Juni,05:00:00,06:00:00,35,35,1.0,87.9,98.0,4,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 05:00:00+00:00,2022-06-15,Onsdag,Juni,06:00:00,07:00:00,103,103,1.0,86.1,93.5,5,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 06:00:00+00:00,2022-06-15,Onsdag,Juni,07:00:00,08:00:00,374,374,1.0,81.9,89.6,6,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 07:00:00+00:00,2022-06-15,Onsdag,Juni,08:00:00,09:00:00,204,204,1.0,82.9,89.1,7,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 08:00:00+00:00,2022-06-15,Onsdag,Juni,09:00:00,10:00:00,146,146,1.0,79.5,86.2,8,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 09:00:00+00:00,2022-06-15,Onsdag,Juni,10:00:00,11:00:00,158,158,1.0,78.4,88.8,9,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 10:00:00+00:00,2022-06-15,Onsdag,Juni,11:00:00,12:00:00,126,126,1.0,80.2,88.5,10,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 11:00:00+00:00,2022-06-15,Onsdag,Juni,12:00:00,13:00:00,150,150,1.0,80.3,88.9,11,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 12:00:00+00:00,2022-06-15,Onsdag,Juni,13:00:00,14:00:00,131,131,1.0,79.7,85.4,12,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 13:00:00+00:00,2022-06-15,Onsdag,Juni,14:00:00,15:00:00,158,158,1.0,77.9,85.3,13,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 14:00:00+00:00,2022-06-15,Onsdag,Juni,15:00:00,16:00:00,180,180,1.0,81.1,89.2,14,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 15:00:00+00:00,2022-06-15,Onsdag,Juni,16:00:00,17:00:00,197,197,1.0,79.6,87.7,15,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 16:00:00+00:00,2022-06-15,Onsdag,Juni,17:00:00,18:00:00,160,160,1.0,81.0,89.3,16,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 17:00:00+00:00,2022-06-15,Onsdag,Juni,18:00:00,19:00:00,154,154,1.0,81.2,88.7,17,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 18:00:00+00:00,2022-06-15,Onsdag,Juni,19:00:00,20:00:00,96,96,1.0,85.5,93.6,18,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 19:00:00+00:00,2022-06-15,Onsdag,Juni,20:00:00,21:00:00,97,97,1.0,82.9,91.2,19,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 20:00:00+00:00,2022-06-15,Onsdag,Juni,21:00:00,22:00:00,83,83,1.0,79.7,89.9,20,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 21:00:00+00:00,2022-06-15,Onsdag,Juni,22:00:00,23:00:00,40,40,1.0,86.4,98.5,21,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 22:00:00+00:00,2022-06-15,Onsdag,Juni,23:00:00,00:00:00,32,32,1.0,84.2,91.1,22,2,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-15 23:00:00+00:00,2022-06-16,Torsdag,Juni,00:00:00,01:00:00,16,16,1.0,87.7,96.2,23,3,0,15,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 00:00:00+00:00,2022-06-16,Torsdag,Juni,01:00:00,02:00:00,14,14,1.0,89.1,97.6,0,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 02:00:00+00:00,2022-06-16,Torsdag,Juni,03:00:00,04:00:00,15,15,1.0,90.6,106.9,2,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 03:00:00+00:00,2022-06-16,Torsdag,Juni,04:00:00,05:00:00,13,13,1.0,89.5,97.1,3,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 04:00:00+00:00,2022-06-16,Torsdag,Juni,05:00:00,06:00:00,36,36,1.0,87.4,97.2,4,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 05:00:00+00:00,2022-06-16,Torsdag,Juni,06:00:00,07:00:00,95,95,1.0,85.6,93.8,5,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 06:00:00+00:00,2022-06-16,Torsdag,Juni,07:00:00,08:00:00,383,383,1.0,82.2,89.2,6,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 07:00:00+00:00,2022-06-16,Torsdag,Juni,08:00:00,09:00:00,195,195,1.0,80.9,89.6,7,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 08:00:00+00:00,2022-06-16,Torsdag,Juni,09:00:00,10:00:00,152,152,1.0,81.3,88.9,8,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 09:00:00+00:00,2022-06-16,Torsdag,Juni,10:00:00,11:00:00,152,152,1.0,78.2,86.3,9,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 10:00:00+00:00,2022-06-16,Torsdag,Juni,11:00:00,12:00:00,158,158,1.0,81.1,90.2,10,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 11:00:00+00:00,2022-06-16,Torsdag,Juni,12:00:00,13:00:00,120,120,1.0,75.7,84.8,11,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 12:00:00+00:00,2022-06-16,Torsdag,Juni,13:00:00,14:00:00,141,141,1.0,78.0,86.2,12,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 13:00:00+00:00,2022-06-16,Torsdag,Juni,14:00:00,15:00:00,169,169,1.0,78.5,86.0,13,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 14:00:00+00:00,2022-06-16,Torsdag,Juni,15:00:00,16:00:00,174,174,1.0,79.3,86.6,14,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 15:00:00+00:00,2022-06-16,Torsdag,Juni,16:00:00,17:00:00,169,169,1.0,78.8,88.4,15,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 16:00:00+00:00,2022-06-16,Torsdag,Juni,17:00:00,18:00:00,139,139,1.0,82.1,89.6,16,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 17:00:00+00:00,2022-06-16,Torsdag,Juni,18:00:00,19:00:00,112,112,1.0,84.5,90.2,17,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 18:00:00+00:00,2022-06-16,Torsdag,Juni,19:00:00,20:00:00,110,110,1.0,84.0,90.7,18,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 19:00:00+00:00,2022-06-16,Torsdag,Juni,20:00:00,21:00:00,76,76,1.0,82.4,90.1,19,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 20:00:00+00:00,2022-06-16,Torsdag,Juni,21:00:00,22:00:00,100,100,1.0,77.6,86.5,20,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 21:00:00+00:00,2022-06-16,Torsdag,Juni,22:00:00,23:00:00,77,77,1.0,44.5,56.0,21,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 22:00:00+00:00,2022-06-16,Torsdag,Juni,23:00:00,00:00:00,20,20,1.0,44.8,50.9,22,3,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-16 23:00:00+00:00,2022-06-17,Fredag,Juni,00:00:00,01:00:00,27,27,1.0,55.3,61.4,23,4,0,16,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 00:00:00+00:00,2022-06-17,Fredag,Juni,01:00:00,02:00:00,18,18,1.0,73.0,91.6,0,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 02:00:00+00:00,2022-06-17,Fredag,Juni,03:00:00,04:00:00,16,16,1.0,92.4,99.8,2,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 03:00:00+00:00,2022-06-17,Fredag,Juni,04:00:00,05:00:00,17,17,1.0,87.3,93.2,3,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 04:00:00+00:00,2022-06-17,Fredag,Juni,05:00:00,06:00:00,34,34,1.0,89.9,98.3,4,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 05:00:00+00:00,2022-06-17,Fredag,Juni,06:00:00,07:00:00,98,98,1.0,85.1,93.0,5,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 06:00:00+00:00,2022-06-17,Fredag,Juni,07:00:00,08:00:00,343,343,1.0,82.0,91.4,6,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 07:00:00+00:00,2022-06-17,Fredag,Juni,08:00:00,09:00:00,206,206,1.0,83.7,91.0,7,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 08:00:00+00:00,2022-06-17,Fredag,Juni,09:00:00,10:00:00,149,149,1.0,80.2,89.5,8,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 09:00:00+00:00,2022-06-17,Fredag,Juni,10:00:00,11:00:00,126,126,1.0,78.6,86.6,9,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 10:00:00+00:00,2022-06-17,Fredag,Juni,11:00:00,12:00:00,174,174,1.0,80.0,87.6,10,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 11:00:00+00:00,2022-06-17,Fredag,Juni,12:00:00,13:00:00,169,169,1.0,80.8,87.6,11,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 12:00:00+00:00,2022-06-17,Fredag,Juni,13:00:00,14:00:00,156,156,1.0,82.3,90.4,12,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 13:00:00+00:00,2022-06-17,Fredag,Juni,14:00:00,15:00:00,176,176,1.0,79.3,88.5,13,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 14:00:00+00:00,2022-06-17,Fredag,Juni,15:00:00,16:00:00,216,216,1.0,79.3,87.1,14,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 15:00:00+00:00,2022-06-17,Fredag,Juni,16:00:00,17:00:00,187,187,1.0,80.1,88.2,15,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 16:00:00+00:00,2022-06-17,Fredag,Juni,17:00:00,18:00:00,151,151,1.0,80.2,88.5,16,4,0,17,6,Summer
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2022-06-17 17:00:00+00:00,2022-06-17,Fredag,Juni,18:00:00,19:00:00,155,155,1.0,81.7,90.6,17,4,0,17,6,Summer
